532	tocrawl
313	tocrawl
340	tocrawl
562	tocrawl
3572	tocrawl
4251	tocrawl
31879	tocrawl
3639	tocrawl
3540	tocrawl
6143	tocrawl
2439	tocrawl
329	tocrawl
507	tocrawl
29294	tocrawl
11490	tocrawl
601	tocrawl
446	tocrawl
40	tocrawl
507	tocrawl
384	tocrawl
7978	tocrawl
498	tocrawl
2481	tocrawl
3816	tocrawl
596	tocrawl
2111	tocrawl
2019	tocrawl
1316	tocrawl
514	tocrawl
882	tocrawl
1427	tocrawl
33408	tocrawl
http://mb.hd.sohu.com.cn/mc.gif?uid=ff05360fb8fc15f1eb07c84904a9f863&url=1002&passport=&mtype=6&ltype=&cv=2.8.1&mos=2&mosv=4.2.2&pro=1&mfo=BBK&mfov=vivo%20Xplay&webtype=2G&vid=&time=1374609536953&memo=0&type=1&channelid=91&value=&sim=1&playlistid=&catecode=&preid=&newuser=0&enterid=0&startid=1374609536961&loc=	tocrawl
POST	tocrawl
POST	tocrawl
POST	tocrawl
POST	tocrawl
POST	tocrawl
290	tocrawl
3079	tocrawl
488	tocrawl
528	tocrawl
291	tocrawl
542	tocrawl
508	tocrawl
648	tocrawl
565	tocrawl
681	tocrawl
563	tocrawl
808	tocrawl
Connect	tocrawl
588	tocrawl
52	tocrawl
565	tocrawl
http://launchermsg.3g.cn/golaunchermsg/msgservice.do?funid=1&rd=-3535723825567048133	tocrawl
565	tocrawl
3	tocrawl
3	tocrawl
3	tocrawl
3	tocrawl
3	tocrawl
709	tocrawl
Connect	tocrawl
3	tocrawl
3	tocrawl
662	tocrawl
1086	tocrawl
710	tocrawl
http://wap.baidu.com/bd_page_type=1/pu=usm%400%2Csz%401330%5F640%2Cta%40big%5F%5F5%2E0%5F3%5F525/uid=FC69E3DEB768362786105AE0F78D77A7/t=wap/w=0_10_%E6%9E%81%E5%93%81%E5%A5%B3%E4%BB%99%E4%B9%A6%E5%8C%85%E7%BD%91%E9%98%85%E8%AF%BB/ssid=0/from=128g/l=0/tc?func=nextp&pi=3&m=0&pn=15&src=http%3A%2F%2Fwww%2Ebookbao%2Ecom%2Fviews%2F201306%2F05%2Fid%5FXMzI4NDU2%5F14%2Ehtml	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
4636	tocrawl
4722	tocrawl
5911	tocrawl
Connect	tocrawl
565	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
3	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
3	tocrawl
2	tocrawl
2	tocrawl
14151	tocrawl
Apache-HttpClient/UNAVAILABLE (java 1.4)	tocrawl
589	tocrawl
261	tocrawl
339	tocrawl
261	tocrawl
3	tocrawl
3	tocrawl
2	tocrawl
80557	tocrawl
935	tocrawl
348	tocrawl
1282	tocrawl
678	tocrawl
301	tocrawl
296	tocrawl
7525	tocrawl
iPhone 3GS	tocrawl
3	tocrawl
http://q.qlogo.cn/headimg_dl?bs=qq&dst_uin=2251204892&src_uin=1665118942&fid=2251204892&spec=100&referer=mqq&term_type=pc&host=1&sign=CFAFF94D0282A4B4EBC81DBDB307CAD166B756E7433FC920&rsp_type=img	tocrawl
GET	tocrawl
728	tocrawl
198	tocrawl
423	tocrawl
3	tocrawl
427	tocrawl
198	tocrawl
427	tocrawl
479	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
617	tocrawl
3327	tocrawl
3273	tocrawl
4833	tocrawl
3201	tocrawl
3168	tocrawl
3191	tocrawl
3204	tocrawl
3200	tocrawl
3176	tocrawl
3203	tocrawl
3342	tocrawl
3207	tocrawl
3210	tocrawl
609	tocrawl
3627	tocrawl
4983	tocrawl
3183	tocrawl
3257	tocrawl
234	tocrawl
3830	tocrawl
3603	tocrawl
234	tocrawl
3172	tocrawl
3208	tocrawl
3298	tocrawl
3248	tocrawl
3213	tocrawl
3207	tocrawl
3246	tocrawl
3550	tocrawl
3188	tocrawl
3563	tocrawl
3309	tocrawl
4974	tocrawl
3244	tocrawl
3253	tocrawl
3516	tocrawl
3245	tocrawl
3208	tocrawl
3225	tocrawl
http://r3.11222.cn/resource/bookclub/cover/95/84/2011120917151262.jpg	tocrawl
40	tocrawl
40	tocrawl
40	tocrawl
40	tocrawl
40	tocrawl
40	tocrawl
Dalvik/1.4.0 (Linux; U; Android 4.0; Smartphones Build/GRK39F)	tocrawl
Connect	tocrawl
http://m.i.ppsrc.com/d/82C09949DDA26192C2170EF4CB0A0084/640/640	tocrawl
3	tocrawl
3	tocrawl
3	tocrawl
3	tocrawl
405	tocrawl
1620	tocrawl
http://app.wapx.cn/action/push/api_ad?app_id=24eeb27a1f5032e40b4561317f5f460c&udid=358864040778026&imsi=460003827213968&net=cmnet&app_version=1.0.2&sdk_version=1.5.2&device_name=GT-P6200&y=f34b836872c220f87c39d6bf6afeb123&device_type=android&os_version=3.2&country_code=CN&language=zh&act=dangerb.game.llk.ReceiverRestrictedContext&channel=Samsung&device_width=600&device_height=976&at=1374609799140	tocrawl
better01.sinaapp.com	tocrawl
http://psb.lenovomm.com/pushservice/2.1/poll?lpsst=B5AAAAAAXEPJgCAAAADAAAAUANHH1VAA0vAFhwaWQ9JmRpZD1PRFkyTlRFMk1ERTJOVE0yT1RRMiZzaWQ9TVVKRVJrTTNORFl6UlVFeVFUUXpOell5TVRFek56VkJSa1ExUTBWR056UXgmZHQ9YVcxbGFRK4GzrB5hOEri5Cx08JrOrw&ack=R1:2106551173&min=180&max=320	tocrawl
GET	tocrawl
520	tocrawl
http://api.app.yiche.com/webapi/reviewtopic.ashx?op=get&serialid=2573&level=1&pageindex=2&pagesize=20	tocrawl
http://hz.ftn.qq.com/ftn_handler/8c7730604b425d98a4f58902334acbcf926bf4efa1a8ae8f0b0411472eeddd80674cb66779a2cac97b124e28dbf3a9d73f4d5b43684371f14b468eac32f580bf/Hotchinese缁冧範娲炴礊鍚炶泲鍚愯泲.wmv	tocrawl
GET	tocrawl
http://hz.ftn.qq.com/ftn_handler/8c7730604b425d98a4f58902334acbcf926bf4efa1a8ae8f0b0411472eeddd80674cb66779a2cac97b124e28dbf3a9d73f4d5b43684371f14b468eac32f580bf/Hotchinese缁冧範娲炴礊鍚炶泲鍚愯泲.wmv	tocrawl
3281	tocrawl
Connect	tocrawl
637	tocrawl
565	tocrawl
172	tocrawl
532	tocrawl
172	tocrawl
5348	tocrawl
3043	tocrawl
653	tocrawl
2438	tocrawl
http://q.qlogo.cn/headimg_dl?bs=qq&dst_uin=2215216651&src_uin=1157251974&fid=2215216651&spec=100&referer=mqq&term_type=pc&host=1&sign=08F0E013042DA3DB50682F97BFBD852A13558806FDF2A2E3&rsp_type=img	tocrawl
http://q.qlogo.cn/headimg_dl?bs=qq&dst_uin=306486557&src_uin=1157251974&fid=306486557&spec=100&referer=mqq&term_type=pc&host=1&sign=08F0E013042DA3DB50682F97BFBD852A13558806FDF2A2E3&rsp_type=img	tocrawl
1974	tocrawl
1510	tocrawl
2620	tocrawl
1969	tocrawl
198	tocrawl
295	tocrawl
6190	tocrawl
25198	tocrawl
6286	tocrawl
25407	tocrawl
4010	tocrawl
5331	tocrawl
330	tocrawl
327	tocrawl
10332	tocrawl
315	tocrawl
3	tocrawl
3	tocrawl
2152	tocrawl
3168	tocrawl
3971	tocrawl
508	tocrawl
499	tocrawl
9966	tocrawl
521	tocrawl
593	tocrawl
5172	tocrawl
3364	tocrawl
2267	tocrawl
2384	tocrawl
601	tocrawl
1311	tocrawl
420	tocrawl
860	tocrawl
408	tocrawl
744	tocrawl
329	tocrawl
7282	tocrawl
6352	tocrawl
288	tocrawl
3110	tocrawl
786	tocrawl
384	tocrawl
682	tocrawl
3850	tocrawl
7291	tocrawl
17473	tocrawl
22469	tocrawl
9845	tocrawl
1525	tocrawl
2080	tocrawl
495	tocrawl
16708	tocrawl
11471	tocrawl
1671	tocrawl
1559	tocrawl
1345	tocrawl
18273	tocrawl
293	tocrawl
8032	tocrawl
384	tocrawl
25359	tocrawl
10275	tocrawl
15301	tocrawl
13947	tocrawl
293	tocrawl
2080	tocrawl
495	tocrawl
15525	tocrawl
3033	tocrawl
1652	tocrawl
11367	tocrawl
1650	tocrawl
1522	tocrawl
786	tocrawl
384	tocrawl
15070	tocrawl
1588	tocrawl
13949	tocrawl
9977	tocrawl
16535	tocrawl
821	tocrawl
80505	tocrawl
330	tocrawl
565	tocrawl
559	tocrawl
336	tocrawl
Connect	tocrawl
Connect	tocrawl
5	tocrawl
588	tocrawl
2	tocrawl
3	tocrawl
459	tocrawl
576	tocrawl
Connect	tocrawl
172	tocrawl
412	tocrawl
567	tocrawl
338	tocrawl
3582	tocrawl
1915	tocrawl
3	tocrawl
Connect	tocrawl
Connect	tocrawl
210	tocrawl
336	tocrawl
210	tocrawl
210	tocrawl
3	tocrawl
2	tocrawl
2	tocrawl
4	tocrawl
3	tocrawl
4	tocrawl
3	tocrawl
14032	tocrawl
13506	tocrawl
Connect	tocrawl
Connect	tocrawl
329	tocrawl
301	tocrawl
511	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
4951	tocrawl
3	tocrawl
330	tocrawl
369	tocrawl
713	tocrawl
Connect	tocrawl
Connect	tocrawl
Connect	tocrawl
700	tocrawl
Connect	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
2	tocrawl
893	tocrawl
749	tocrawl
728	tocrawl
749	tocrawl
890	tocrawl
749	tocrawl
755	tocrawl
728	tocrawl
890	tocrawl
755	tocrawl
728	tocrawl
890	tocrawl
755	tocrawl
9534	tocrawl
510	tocrawl
2785	tocrawl
401	tocrawl
http://psb.lenovomm.com/pushservice/2.1/poll?lpsst=B5AAAAAAIyZAkCAAAADAAAAT_pzFv2AA0vAFhwaWQ9JmRpZD1PRFk1TkRVNU1ERXlNVE16TWpFNSZzaWQ9UmpZNVJEa3hRMFkxTWpKQk56WXpNelkwUWpOQ1FUQkNSamhGTkRNMFJEY3gmZHQ9YVcxbGFRGaRu5QbEjFyJDcKU6sGCSg&ack=R1:2005075059&min=300&max=300	tocrawl
712	tocrawl
3	tocrawl
377	tocrawl
1222	tocrawl
1874	tocrawl
2011	tocrawl
494	tocrawl
1361	tocrawl
2	tocrawl
172	tocrawl
709	tocrawl
709	tocrawl
563	tocrawl
439	tocrawl
251	tocrawl
251	tocrawl
348	tocrawl
491	tocrawl
264	tocrawl
http://www.google.com/ig/api?hl=en&weather=涓婃捣	tocrawl
http://www.google.com/ig/api?hl=en&weather=鍗楅槼	tocrawl
http://www.google.com/ig/api?hl=en&weather=鍛ㄥ彛	tocrawl
http://www.google.com/ig/api?hl=en&weather=閮戝窞	tocrawl
http://www.google.com/ig/api?hl=en&weather=鍗楀彫	tocrawl
http://www.google.com/ig/api?hl=en&weather=鍗楅槼	tocrawl
http://www.google.com/ig/api?hl=en&weather=娉板窞	tocrawl
http://www.google.com/ig/api?hl=en&weather=鍗楅槼	tocrawl
http://www.google.com/ig/api?hl=en&weather=閮戝窞	tocrawl
http://www.google.com/ig/api?hl=en&weather=閮戝窞	tocrawl
http://api.changba.com/ktvbox.php?ac=pullnotice&macaddress=1C%3A66%3AAA%3A1A%3AF9%3A56&channelsrc=changba_A&deviceid=1C%3A66%3AAA%3A1A%3AF9%3A56&version=2.3.0&seret=f3f1470646&_userinfo=796	tocrawl
http://q3.qlogo.cn/g?b=mqq&k=9FqISKXvCKCf6sPAxeu8yA&t=1374446924&refer=mqq&s=100	tocrawl
http://q4.qlogo.cn/g?b=mqq&k=puGXojn2c7cOCeWibOce6yw&t=1374373655&refer=mqq&s=100	tocrawl
http://q1.qlogo.cn/g?b=mqq&k=ZRw4QCD4IoG0SsepbqNUfQ&t=1370823532&refer=mqq&s=100	tocrawl
http://a126.photo.store.qq.com/psb?/V10Z7w8y4FYPqA/zzUERobf01h9PPi7s*.q7SkeQsyEm0KTu1EfAYWWZ94!/a/dHi5G0t8JgAA&bo=yAALAQAAAAABAOU!	tocrawl
430	tocrawl
